,annual_inc,emp_length,installment,loan_amnt,purpose,int_rate,avg_cur_bal,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_last_delinq,num_bc_tl,num_il_tl,num_op_rev_tl,num_tl_90g_dpd_24m,num_tl_op_past_12m,open_acc,percent_bc_gt_75,pub_rec_bankruptcies,total_acc,total_bal_ex_mort,loan_status,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,term_36 months,term_60 months
14632,46000.0,10,531.44,14500,2,0.1899,10695.0,209.0,269.0,1.0,1.0,1,74.0,5.0,17.0,5.0,0.0,4.0,13,33.3,1,25,34283.0,1,0,0,0,1,1,0
14633,59000.0,3,250.55,8000,2,0.0796,10838.0,132.0,182.0,5.0,5.0,1,0.0,9.0,10.0,5.0,0.0,1.0,10,60.0,0,25,59391.0,0,0,1,0,0,1,0
14634,24000.0,10,664.09,21600,8,0.0671,25.0,60.0,120.0,1.0,1.0,0,74.0,7.0,1.0,12.0,0.0,1.0,12,0.0,0,18,297.0,1,0,0,0,1,1,0
14635,80000.0,9,583.51,24000,4,0.1599,5718.0,114.0,383.0,11.0,8.0,3,16.0,4.0,7.0,13.0,1.0,2.0,17,0.0,1,34,91480.0,0,0,1,0,0,0,1
14636,69560.0,4,297.66,12000,2,0.1691,29536.0,91.0,106.0,16.0,10.0,3,6.0,3.0,8.0,7.0,0.0,1.0,12,33.3,0,25,50980.0,0,0,0,0,1,0,1
14637,105000.0,10,445.91,12000,1,0.1999,3697.0,135.0,174.0,3.0,3.0,0,0.0,6.0,1.0,7.0,0.0,1.0,7,80.0,0,10,25878.0,1,0,0,0,1,1,0
14638,65000.0,3,882.13,30000,1,0.2509,7053.0,143.0,298.0,13.0,5.0,3,8.0,13.0,16.0,9.0,0.0,1.0,13,33.3,0,41,77587.0,1,0,0,0,1,0,1
14639,140000.0,2,249.08,7500,2,0.1199,23399.0,281.0,280.0,4.0,4.0,4,24.0,20.0,12.0,14.0,0.0,5.0,17,18.2,0,44,59388.0,0,0,1,0,0,1,0
14640,99263.0,10,636.57,19800,6,0.0975,593.0,124.0,392.0,6.0,6.0,3,4.0,14.0,1.0,10.0,1.0,2.0,10,0.0,0,28,5339.0,0,0,1,0,0,1,0
14641,90000.0,3,296.67,11200,5,0.1999,8685.0,95.0,113.0,16.0,7.0,0,16.0,4.0,4.0,3.0,0.0,2.0,6,50.0,0,9,52107.0,1,0,0,1,0,0,1
14642,95000.0,3,452.31,20000,1,0.1273,921.0,134.0,153.0,6.0,6.0,5,34.0,22.0,6.0,32.0,0.0,8.0,35,11.8,0,59,31320.0,0,0,1,0,0,0,1
14643,60000.0,7,879.37,25150,2,0.1561,2809.0,93.0,242.0,6.0,6.0,3,6.0,14.0,4.0,16.0,0.0,3.0,17,14.3,0,37,39321.0,0,0,0,1,0,1,0
14644,45000.0,4,666.93,20175,1,0.1167,2981.0,165.0,138.0,2.0,2.0,0,16.0,12.0,10.0,10.0,0.0,3.0,13,0.0,0,24,35768.0,1,0,1,0,0,1,0
14645,44000.0,7,355.99,10800,2,0.1147,1819.0,101.0,80.0,11.0,9.0,0,35.0,4.0,6.0,8.0,0.0,2.0,11,100.0,0,15,18186.0,0,0,0,0,1,1,0
14646,40000.0,1,320.29,10000,2,0.0949,810.0,30.0,367.0,2.0,2.0,0,7.0,12.0,1.0,15.0,1.0,1.0,16,33.3,0,24,12954.0,0,0,0,1,0,1,0
14647,45000.0,10,119.61,3500,3,0.1399,1041.0,120.0,413.0,6.0,6.0,0,7.0,10.0,3.0,12.0,0.0,2.0,12,75.0,0,23,12492.0,0,0,1,0,0,1,0
14648,28000.0,5,197.83,6000,2,0.1149,2169.0,88.0,204.0,18.0,18.0,0,0.0,3.0,5.0,7.0,0.0,0.0,8,0.0,0,12,15186.0,0,0,0,0,1,1,0
14649,70000.0,3,333.6,15000,2,0.1199,32706.0,133.0,165.0,1.0,1.0,3,0.0,8.0,11.0,3.0,0.0,2.0,6,33.3,0,28,27203.0,0,0,1,0,0,0,1
14650,53500.0,10,405.37,12000,2,0.1318,14611.0,101.0,165.0,1.0,1.0,1,37.0,9.0,3.0,14.0,0.0,1.0,16,57.1,0,23,68268.0,0,0,1,0,0,1,0
14651,90000.0,2,184.97,6000,1,0.0689,6402.0,181.0,167.0,3.0,3.0,0,26.0,3.0,22.0,15.0,0.0,1.0,17,50.0,0,43,102437.0,0,0,0,0,1,1,0
14652,70000.0,0,680.36,20000,1,0.1367,21889.0,75.0,127.0,2.0,2.0,3,0.0,21.0,4.0,13.0,0.0,3.0,16,20.0,0,32,44630.0,0,0,1,0,0,1,0
14653,25000.0,2,83.93,2500,8,0.1274,14678.0,86.0,38.0,26.0,26.0,0,0.0,1.0,4.0,2.0,0.0,0.0,6,0.0,0,6,88067.0,0,0,0,0,1,1,0
14654,155000.0,3,738.34,30000,1,0.1655,37047.0,114.0,153.0,44.0,2.0,2,0.0,7.0,7.0,7.0,0.0,1.0,9,100.0,0,17,296378.0,0,0,1,0,0,0,1
14655,48000.0,10,163.67,5000,3,0.1099,2658.0,135.0,140.0,18.0,12.0,0,22.0,6.0,7.0,8.0,1.0,2.0,10,0.0,0,21,23922.0,1,0,0,0,1,1,0
14656,71431.0,10,234.55,7000,3,0.1261,6873.0,163.0,134.0,4.0,4.0,3,63.0,7.0,20.0,6.0,0.0,4.0,9,25.0,1,34,61861.0,1,0,1,0,0,1,0
14657,90000.0,10,880.59,33575,2,0.1952,27047.0,107.0,283.0,0.0,0.0,3,15.0,16.0,2.0,18.0,0.0,2.0,20,53.8,0,34,141290.0,0,0,1,0,0,0,1
14658,77000.0,10,335.07,10000,8,0.1261,17498.0,139.0,37.0,7.0,7.0,1,10.0,1.0,9.0,5.0,0.0,3.0,9,0.0,0,15,32619.0,1,0,1,0,0,1,0
14659,106253.0,10,778.06,30000,3,0.1899,36143.0,155.0,190.0,6.0,6.0,2,11.0,7.0,2.0,10.0,0.0,2.0,13,100.0,0,32,22261.0,1,0,1,0,0,0,1
14660,48000.0,10,536.18,16000,2,0.1262,6443.0,148.0,204.0,15.0,15.0,1,0.0,9.0,4.0,9.0,0.0,0.0,11,0.0,1,15,18767.0,1,0,0,0,1,1,0
14661,68000.0,5,494.55,16000,5,0.0707,452.0,116.0,272.0,5.0,5.0,0,0.0,10.0,2.0,10.0,0.0,2.0,10,0.0,0,17,4517.0,0,0,0,1,0,1,0
14662,84800.0,10,575.98,18500,2,0.0756,65553.0,136.0,168.0,4.0,4.0,3,0.0,2.0,4.0,3.0,0.0,1.0,7,50.0,0,10,32379.0,0,0,1,0,0,1,0
14663,65000.0,0,708.03,27300,2,0.1899,3626.0,4.0,130.0,14.0,4.0,1,77.0,6.0,1.0,4.0,0.0,1.0,5,66.7,0,9,18130.0,1,0,0,1,0,0,1
14664,98000.0,4,281.58,9000,1,0.0789,4343.0,157.0,197.0,11.0,8.0,3,43.0,6.0,16.0,8.0,0.0,2.0,12,75.0,0,33,47777.0,0,0,0,0,1,1,0
14665,40000.0,10,289.34,12000,2,0.1561,3234.0,116.0,161.0,8.0,2.0,3,60.0,8.0,10.0,6.0,0.0,3.0,9,20.0,0,22,29106.0,1,0,1,0,0,0,1
14666,22000.0,3,321.19,9225,1,0.1531,3631.0,18.0,44.0,10.0,10.0,0,0.0,2.0,1.0,5.0,0.0,1.0,6,100.0,0,6,21788.0,0,0,1,0,0,1,0
14667,33000.0,1,33.5,1000,1,0.1259,2157.0,122.0,314.0,7.0,7.0,0,28.0,11.0,6.0,9.0,0.0,1.0,10,100.0,0,31,21569.0,0,0,0,0,1,1,0
14668,27000.0,0,330.42,9450,2,0.1561,4221.0,127.0,132.0,20.0,15.0,0,53.0,18.0,10.0,2.0,0.0,0.0,4,0.0,0,35,12664.0,1,0,0,0,1,1,0
14669,35500.0,10,289.96,8425,2,0.1449,7119.0,139.0,197.0,39.0,14.0,1,0.0,4.0,11.0,2.0,0.0,0.0,4,50.0,1,16,28475.0,1,0,0,0,1,1,0
14670,45000.0,1,399.72,17000,2,0.1447,4680.0,101.0,237.0,17.0,17.0,0,0.0,6.0,12.0,5.0,0.0,0.0,8,75.0,0,21,37436.0,0,0,0,0,1,0,1
14671,58572.0,5,66.43,1875,2,0.1655,784.0,127.0,140.0,1.0,1.0,0,65.0,26.0,6.0,30.0,0.0,6.0,32,0.0,0,56,21948.0,0,0,0,0,1,1,0
14672,67500.0,3,177.85,5075,2,0.1577,23930.0,101.0,99.0,10.0,10.0,2,6.0,2.0,18.0,4.0,1.0,4.0,8,50.0,0,25,12242.0,1,0,1,0,0,1,0
14673,55000.0,4,506.35,20000,2,0.1786,20729.0,217.0,16.0,6.0,6.0,0,40.0,2.0,19.0,3.0,0.0,3.0,8,50.0,0,22,165830.0,0,0,0,0,1,0,1
14674,80000.0,5,273.39,8000,2,0.1399,2001.0,130.0,148.0,6.0,6.0,0,0.0,3.0,4.0,7.0,0.0,4.0,11,100.0,0,12,20008.0,0,0,0,0,1,1,0
14675,40000.0,10,235.87,7400,5,0.0916,1389.0,118.0,46.0,7.0,7.0,1,17.0,8.0,9.0,6.0,1.0,1.0,7,0.0,0,20,9720.0,0,0,0,0,1,1,0
14676,97500.0,10,651.37,20000,1,0.1064,21337.0,179.0,230.0,6.0,6.0,2,0.0,19.0,27.0,13.0,0.0,3.0,19,25.0,0,57,148763.0,0,0,1,0,0,1,0
14677,55000.0,10,117.29,3500,1,0.1262,26181.0,294.0,87.0,8.0,4.0,2,46.0,11.0,13.0,5.0,0.0,2.0,9,100.0,0,26,20612.0,0,0,0,1,0,1,0
14678,94700.0,10,395.09,12000,2,0.1139,23098.0,172.0,137.0,2.0,2.0,4,6.0,4.0,14.0,7.0,0.0,6.0,14,0.0,0,29,76154.0,0,0,1,0,0,1,0
14679,44500.0,10,688.62,20000,2,0.1452,3303.0,268.0,167.0,1.0,1.0,1,31.0,4.0,17.0,11.0,0.0,4.0,20,100.0,0,36,30224.0,1,0,0,1,0,1,0
14680,90000.0,7,428.09,19075,2,0.1239,3994.0,74.0,163.0,30.0,30.0,0,0.0,5.0,1.0,4.0,0.0,0.0,4,25.0,0,8,15975.0,0,0,0,0,1,0,1
14681,95000.0,10,395.66,12000,1,0.1149,19962.0,161.0,174.0,1.0,1.0,1,0.0,19.0,8.0,16.0,0.0,9.0,20,8.3,0,35,95990.0,1,0,0,1,0,1,0
14682,69000.0,10,454.68,18075,2,0.1756,3010.0,165.0,108.0,18.0,8.0,0,47.0,9.0,11.0,12.0,0.0,2.0,15,50.0,0,25,42139.0,1,0,0,0,1,0,1
14683,74000.0,10,406.71,18000,2,0.1269,42759.0,163.0,193.0,12.0,12.0,4,50.0,7.0,8.0,2.0,0.0,2.0,6,0.0,0,21,46021.0,0,0,1,0,0,0,1
14684,75000.0,10,960.11,35000,2,0.2167,3780.0,100.0,126.0,4.0,4.0,5,46.0,11.0,6.0,7.0,0.0,1.0,8,100.0,0,28,30239.0,0,0,1,0,0,0,1
14685,80000.0,10,833.57,35000,2,0.1505,15767.0,198.0,141.0,20.0,12.0,3,0.0,11.0,14.0,11.0,0.0,1.0,18,20.0,0,32,81861.0,0,0,1,0,0,0,1
14686,82000.0,10,312.75,12000,2,0.1922,29197.0,128.0,105.0,2.0,2.0,4,7.0,11.0,5.0,10.0,0.0,4.0,13,37.5,0,25,25988.0,1,0,1,0,0,0,1
14687,140000.0,7,464.94,14000,3,0.1199,42352.0,229.0,184.0,25.0,5.0,8,0.0,5.0,10.0,6.0,0.0,4.0,10,100.0,0,29,110864.0,0,0,1,0,0,1,0
14688,30000.0,4,134.28,4000,2,0.1274,10167.0,198.0,459.0,1.0,1.0,2,41.0,8.0,5.0,10.0,0.0,2.0,12,50.0,0,25,28737.0,0,0,1,0,0,1,0
14689,120000.0,5,421.61,14000,1,0.0532,23800.0,23.0,174.0,36.0,23.0,3,34.0,6.0,1.0,5.0,0.0,0.0,7,75.0,0,12,33973.0,0,0,1,0,0,1,0
14690,91000.0,10,981.33,26775,2,0.1899,3939.0,18.0,326.0,3.0,3.0,0,48.0,21.0,1.0,13.0,0.0,2.0,14,63.6,0,32,51204.0,1,0,0,1,0,1,0
14691,48000.0,5,491.44,15000,5,0.1105,490.0,198.0,171.0,26.0,26.0,0,60.0,4.0,10.0,4.0,0.0,0.0,4,0.0,0,20,1961.0,1,0,0,0,1,1,0
14692,51000.0,3,186.81,6000,1,0.0756,38629.0,196.0,157.0,11.0,4.0,2,0.0,7.0,35.0,7.0,0.0,3.0,12,33.3,0,48,171125.0,0,0,1,0,0,1,0
14693,52000.0,3,499.77,14000,1,0.1709,2691.0,45.0,77.0,15.0,15.0,0,0.0,6.0,3.0,7.0,0.0,0.0,9,83.3,0,10,24219.0,0,0,0,0,1,1,0
14694,55000.0,4,328.71,12000,2,0.216,2167.0,59.0,83.0,6.0,6.0,0,28.0,3.0,3.0,5.0,0.0,1.0,7,66.7,0,13,13002.0,0,0,0,0,1,0,1
14695,58000.0,10,586.74,16000,2,0.1903,4300.0,119.0,321.0,2.0,2.0,1,68.0,20.0,4.0,8.0,0.0,2.0,10,75.0,1,34,43001.0,0,0,0,0,1,1,0
14696,54000.0,8,270.53,8200,10,0.1153,28283.0,143.0,259.0,11.0,9.0,2,17.0,7.0,5.0,6.0,1.0,2.0,8,50.0,0,20,7915.0,0,0,1,0,0,1,0
14697,54000.0,10,510.34,15000,2,0.1368,14569.0,77.0,185.0,8.0,5.0,1,73.0,9.0,7.0,10.0,0.0,4.0,13,71.4,0,21,43054.0,1,0,1,0,0,1,0
14698,70000.0,0,401.35,13000,1,0.0699,17797.0,165.0,263.0,9.0,9.0,7,46.0,18.0,49.0,13.0,0.0,9.0,17,25.0,0,96,75576.0,0,0,1,0,0,1,0
14699,120000.0,9,241.7,7200,8,0.1274,25644.0,160.0,192.0,28.0,10.0,4,94.0,5.0,18.0,8.0,0.0,2.0,14,100.0,0,34,84803.0,0,0,0,0,1,1,0
14700,94000.0,10,329.48,10000,3,0.1144,22068.0,120.0,268.0,8.0,3.0,6,27.0,6.0,6.0,9.0,0.0,4.0,13,60.0,0,24,60745.0,0,0,1,0,0,1,0
14701,140000.0,2,1236.37,40000,1,0.0707,120492.0,128.0,315.0,46.0,25.0,6,0.0,7.0,7.0,4.0,0.0,0.0,7,25.0,0,21,106023.0,0,0,0,1,0,1,0
14702,79500.0,10,506.35,16000,1,0.0867,2037.0,70.0,156.0,9.0,9.0,0,0.0,16.0,2.0,9.0,0.0,4.0,10,12.5,0,21,20368.0,0,0,0,0,1,1,0
14703,160000.0,10,841.68,35000,2,0.1549,28036.0,238.0,240.0,4.0,4.0,5,80.0,11.0,12.0,7.0,0.0,1.0,12,50.0,0,33,126141.0,1,0,1,0,0,0,1
14704,112300.0,10,230.8,7000,2,0.1149,6131.0,126.0,400.0,3.0,3.0,0,25.0,5.0,7.0,11.0,0.0,3.0,14,100.0,0,20,85831.0,0,0,0,0,1,1,0
14705,150000.0,10,660.82,30400,2,0.1099,45996.0,105.0,104.0,16.0,6.0,7,13.0,6.0,10.0,6.0,0.0,2.0,10,0.0,0,33,66306.0,0,0,1,0,0,0,1
14706,101300.0,10,654.68,20000,3,0.1099,24417.0,114.0,264.0,16.0,10.0,2,9.0,4.0,5.0,6.0,1.0,1.0,8,0.0,0,18,41052.0,0,0,1,0,0,1,0
14707,70000.0,3,543.56,23200,2,0.1431,10419.0,95.0,173.0,5.0,5.0,3,0.0,17.0,4.0,15.0,0.0,2.0,18,75.0,0,37,51365.0,0,0,1,0,0,0,1
14708,75000.0,3,530.32,25000,2,0.0993,7703.0,141.0,296.0,13.0,3.0,0,0.0,7.0,12.0,7.0,0.0,2.0,11,50.0,1,25,84742.0,1,0,1,0,0,0,1
14709,50000.0,5,356.08,10000,2,0.1691,756.0,49.0,27.0,9.0,9.0,0,0.0,1.0,5.0,2.0,0.0,1.0,3,0.0,0,7,2267.0,0,0,0,0,1,1,0
14710,65000.0,10,499.54,14400,2,0.1505,5480.0,90.0,160.0,8.0,1.0,1,19.0,6.0,13.0,3.0,0.0,5.0,11,0.0,0,35,60278.0,0,0,0,0,1,1,0
14711,80000.0,1,1075.43,35000,2,0.0667,14273.0,166.0,52.0,12.0,2.0,2,0.0,10.0,19.0,13.0,0.0,6.0,19,0.0,0,37,71415.0,0,0,1,0,0,1,0
14712,250000.0,10,951.35,30000,2,0.0881,46371.0,33.0,464.0,25.0,15.0,4,41.0,6.0,2.0,4.0,0.0,0.0,8,50.0,0,26,29631.0,0,0,1,0,0,1,0
14713,48000.0,0,263.29,11200,1,0.1446,1910.0,138.0,277.0,1.0,1.0,0,0.0,8.0,13.0,10.0,0.0,6.0,21,83.3,0,25,40119.0,0,0,0,0,1,0,1
14714,100000.0,10,622.71,28000,2,0.1199,6985.0,162.0,294.0,4.0,4.0,4,0.0,17.0,12.0,18.0,0.0,1.0,21,25.0,0,52,69377.0,0,0,0,1,0,0,1
14715,90000.0,6,516.56,14975,2,0.1465,8302.0,191.0,118.0,5.0,4.0,0,18.0,3.0,13.0,9.0,2.0,4.0,13,50.0,0,24,99627.0,0,0,0,0,1,1,0
14716,65000.0,5,341.73,10000,8,0.1399,2077.0,102.0,45.0,3.0,3.0,0,25.0,5.0,27.0,8.0,0.0,2.0,21,0.0,1,36,43612.0,1,0,0,0,1,1,0
14717,163000.0,10,300.84,8225,8,0.1884,6755.0,136.0,290.0,2.0,2.0,0,58.0,8.0,7.0,12.0,0.0,5.0,15,28.6,0,25,101326.0,0,0,0,0,1,1,0
14718,64500.0,10,699.3,30000,2,0.1408,14277.0,237.0,179.0,5.0,5.0,1,0.0,10.0,24.0,13.0,0.0,2.0,17,16.7,0,49,32613.0,0,0,1,0,0,0,1
14719,91000.0,10,580.21,27000,1,0.1049,11635.0,134.0,204.0,1.0,1.0,3,7.0,14.0,26.0,10.0,1.0,1.0,19,85.7,0,51,221059.0,0,0,0,0,1,0,1
14720,88000.0,10,873.88,25000,1,0.1559,17675.0,149.0,158.0,38.0,3.0,3,0.0,8.0,12.0,7.0,0.0,2.0,13,33.3,0,25,70297.0,0,0,1,0,0,1,0
14721,100000.0,2,581.58,25000,2,0.1399,2110.0,54.0,199.0,2.0,2.0,0,15.0,15.0,6.0,9.0,0.0,5.0,12,50.0,1,32,23210.0,1,0,1,0,0,0,1
14722,66000.0,5,191.5,6000,1,0.0925,6469.0,119.0,114.0,9.0,9.0,0,0.0,7.0,3.0,5.0,0.0,1.0,8,33.3,0,16,51751.0,0,0,0,0,1,1,0
14723,50000.0,10,230.8,7000,1,0.1149,5127.0,155.0,153.0,3.0,1.0,0,0.0,12.0,12.0,9.0,0.0,3.0,11,14.3,1,35,56396.0,0,0,0,0,1,1,0
14724,260000.0,2,850.95,35000,2,0.1599,35111.0,73.0,125.0,2.0,2.0,5,0.0,11.0,6.0,7.0,0.0,3.0,14,100.0,0,24,135105.0,0,0,1,0,0,0,1
14725,48000.0,0,195.73,6000,2,0.1075,1612.0,124.0,173.0,1.0,1.0,0,73.0,5.0,5.0,7.0,0.0,2.0,9,25.0,0,14,14504.0,0,0,0,0,1,1,0
14726,73000.0,4,185.24,6000,1,0.0699,1076.0,150.0,89.0,40.0,40.0,0,0.0,4.0,5.0,6.0,0.0,0.0,6,0.0,0,14,5379.0,0,0,0,0,1,1,0
14727,60000.0,5,375.88,12000,1,0.0797,5852.0,92.0,68.0,52.0,4.0,0,0.0,3.0,5.0,3.0,0.0,1.0,7,0.0,0,10,40965.0,1,0,0,0,1,1,0
14728,70000.0,10,317.86,12000,2,0.1999,15102.0,84.0,102.0,10.0,10.0,1,0.0,6.0,1.0,6.0,0.0,1.0,8,60.0,0,13,12941.0,0,0,0,1,0,0,1
14729,35000.0,2,146.15,4125,2,0.1655,1793.0,218.0,221.0,1.0,1.0,0,16.0,6.0,14.0,7.0,0.0,6.0,12,20.0,0,26,19723.0,1,0,0,0,1,1,0
14730,71000.0,4,162.62,5400,2,0.0532,5388.0,143.0,453.0,1.0,1.0,0,14.0,4.0,5.0,6.0,1.0,1.0,8,33.3,1,14,43101.0,0,0,0,0,1,1,0
14731,78000.0,6,629.01,25000,2,0.1757,49270.0,101.0,101.0,62.0,10.0,3,0.0,8.0,4.0,8.0,0.0,1.0,9,75.0,0,21,23852.0,0,0,1,0,0,0,1
14732,47500.0,5,699.35,20950,2,0.1235,6761.0,124.0,133.0,38.0,14.0,0,0.0,10.0,17.0,5.0,0.0,0.0,14,100.0,0,31,94647.0,0,0,0,0,1,1,0
14733,63000.0,9,658.63,17375,2,0.2145,18111.0,253.0,469.0,2.0,2.0,4,33.0,8.0,7.0,7.0,0.0,3.0,10,0.0,0,27,48742.0,0,0,1,0,0,1,0
14734,61000.0,10,176.51,5000,2,0.1629,1006.0,150.0,147.0,3.0,3.0,1,40.0,20.0,5.0,35.0,0.0,9.0,38,11.8,0,49,38226.0,0,0,0,1,0,1,0
14735,76000.0,10,678.32,26400,2,0.1855,2619.0,245.0,213.0,2.0,2.0,2,19.0,20.0,16.0,20.0,1.0,6.0,24,7.7,0,46,62845.0,1,0,0,0,1,0,1
14736,115000.0,2,584.83,17000,2,0.1446,22651.0,145.0,199.0,8.0,8.0,6,2.0,8.0,3.0,9.0,0.0,2.0,14,60.0,0,27,25310.0,0,0,1,0,0,1,0
14737,56000.0,2,194.79,6000,5,0.1042,11777.0,26.0,28.0,7.0,7.0,1,0.0,3.0,2.0,3.0,0.0,1.0,5,0.0,0,7,15380.0,0,0,1,0,0,1,0
14738,60000.0,0,350.67,11000,2,0.0917,6117.0,72.0,30.0,10.0,10.0,0,0.0,4.0,13.0,3.0,0.0,2.0,5,33.3,0,17,30583.0,0,0,0,0,1,1,0
14739,62250.0,2,344.07,10000,1,0.1447,68135.0,181.0,83.0,0.0,0.0,3,28.0,2.0,24.0,4.0,0.0,3.0,7,50.0,0,33,260216.0,1,0,1,0,0,1,0
14740,56000.0,5,633.11,19575,1,0.1016,24917.0,141.0,142.0,27.0,27.0,1,14.0,11.0,11.0,6.0,1.0,0.0,14,50.0,0,28,85430.0,0,0,1,0,0,1,0
14741,36000.0,4,380.98,16000,2,0.1504,3254.0,92.0,80.0,5.0,5.0,0,0.0,5.0,14.0,4.0,0.0,4.0,6,0.0,0,28,19523.0,0,0,0,1,0,0,1
14742,58000.0,9,357.48,11000,2,0.1049,10395.0,125.0,112.0,2.0,2.0,1,10.0,11.0,6.0,14.0,0.0,4.0,16,57.1,0,28,20055.0,1,0,0,0,1,1,0
14743,63000.0,3,485.66,14000,2,0.1505,4005.0,134.0,105.0,3.0,3.0,0,76.0,7.0,5.0,7.0,0.0,1.0,8,42.9,0,12,32043.0,0,0,0,0,1,1,0
14744,55000.0,6,861.73,24750,2,0.1531,20698.0,146.0,122.0,4.0,4.0,5,0.0,6.0,4.0,8.0,0.0,2.0,10,100.0,1,21,42649.0,0,0,1,0,0,1,0
14745,125000.0,5,494.57,15000,2,0.1149,5981.0,224.0,235.0,25.0,20.0,0,19.0,3.0,25.0,4.0,1.0,0.0,16,100.0,0,32,95688.0,0,0,1,0,0,1,0
14746,40000.0,1,292.19,9000,2,0.1042,8076.0,69.0,49.0,13.0,13.0,0,0.0,3.0,2.0,3.0,0.0,0.0,4,0.0,0,6,32305.0,0,0,0,0,1,1,0
14747,62000.0,3,333.89,10200,2,0.1099,7255.0,98.0,107.0,10.0,9.0,2,63.0,8.0,8.0,8.0,0.0,3.0,11,16.7,0,23,79808.0,1,0,1,0,0,1,0
14748,21000.0,0,82.12,2400,2,0.1408,4682.0,58.0,68.0,1.0,1.0,0,8.0,5.0,3.0,6.0,0.0,5.0,9,0.0,0,14,42140.0,0,0,0,0,1,1,0
14749,80000.0,9,227.49,7000,3,0.1049,681.0,29.0,72.0,5.0,5.0,0,43.0,5.0,1.0,8.0,0.0,3.0,9,40.0,0,9,6128.0,0,0,0,0,1,1,0
14750,104000.0,10,973.64,35000,2,0.2235,24841.0,158.0,381.0,17.0,5.0,2,17.0,4.0,2.0,8.0,0.0,1.0,10,100.0,0,19,68836.0,0,0,1,0,0,0,1
14751,74000.0,5,263.58,8000,1,0.1144,5659.0,158.0,126.0,16.0,16.0,0,0.0,5.0,8.0,6.0,0.0,0.0,13,100.0,0,16,73567.0,0,0,0,0,1,1,0
14752,130000.0,10,863.16,28000,1,0.0689,39270.0,126.0,196.0,8.0,8.0,2,0.0,11.0,5.0,13.0,0.0,2.0,18,63.6,0,26,163362.0,0,0,1,0,0,1,0
14753,100000.0,1,581.85,26675,4,0.1114,7037.0,113.0,281.0,16.0,4.0,0,0.0,7.0,7.0,6.0,0.0,1.0,9,0.0,0,19,56292.0,1,0,0,1,0,0,1
14754,100000.0,10,516.2,16000,1,0.0999,4754.0,167.0,159.0,2.0,2.0,5,19.0,14.0,13.0,17.0,0.0,5.0,22,44.4,0,41,74761.0,0,0,1,0,0,1,0
14755,35000.0,1,453.74,12575,3,0.1786,1511.0,126.0,198.0,2.0,2.0,0,20.0,3.0,9.0,3.0,1.0,1.0,7,33.3,0,13,10576.0,1,0,1,0,0,1,0
14756,60000.0,5,652.41,20000,2,0.1075,6227.0,49.0,35.0,8.0,8.0,0,0.0,3.0,12.0,6.0,0.0,5.0,18,50.0,0,19,112092.0,0,0,0,1,0,1,0
14757,160000.0,7,756.11,35000,2,0.1072,32789.0,135.0,197.0,9.0,1.0,4,77.0,12.0,8.0,9.0,0.0,3.0,12,14.3,1,36,39447.0,0,0,1,0,0,0,1
14758,123000.0,3,397.33,15000,10,0.1999,9295.0,116.0,102.0,11.0,3.0,0,0.0,7.0,12.0,11.0,0.0,4.0,16,50.0,0,25,120837.0,0,0,1,0,0,0,1
14759,45000.0,6,123.01,3600,1,0.1398,474.0,261.0,130.0,10.0,10.0,0,0.0,4.0,1.0,6.0,0.0,1.0,6,0.0,1,9,2843.0,0,0,1,0,0,1,0
14760,75000.0,9,271.04,9000,2,0.0532,5086.0,162.0,146.0,8.0,8.0,2,0.0,10.0,11.0,7.0,0.0,2.0,9,0.0,0,34,40687.0,0,0,0,1,0,1,0
14761,43050.0,6,208.41,10000,3,0.0917,4877.0,103.0,97.0,37.0,19.0,0,0.0,6.0,28.0,4.0,0.0,0.0,22,100.0,0,37,107299.0,0,0,1,0,0,0,1
14762,70000.0,5,571.87,22400,1,0.1825,9489.0,144.0,170.0,15.0,5.0,2,18.0,6.0,4.0,8.0,0.0,1.0,11,100.0,0,16,46203.0,0,0,1,0,0,0,1
14763,52000.0,10,162.49,5000,2,0.1049,1675.0,68.0,133.0,8.0,1.0,0,15.0,21.0,2.0,10.0,0.0,3.0,11,40.0,0,41,18422.0,0,0,0,1,0,1,0
14764,44876.0,10,694.35,20175,2,0.1449,14896.0,137.0,301.0,8.0,8.0,1,0.0,12.0,6.0,8.0,0.0,1.0,10,80.0,0,28,26897.0,0,0,1,0,0,1,0
14765,114000.0,5,165.0,5000,8,0.1155,513.0,163.0,168.0,25.0,25.0,7,0.0,6.0,4.0,2.0,0.0,0.0,2,0.0,0,18,1025.0,0,0,0,0,1,1,0
14766,60000.0,3,375.91,11000,2,0.1399,8212.0,81.0,95.0,0.0,0.0,3,32.0,5.0,7.0,15.0,0.0,5.0,19,50.0,0,30,48808.0,0,0,1,0,0,1,0
14767,53000.0,10,366.63,11200,2,0.1099,2934.0,144.0,193.0,2.0,2.0,1,78.0,4.0,6.0,6.0,0.0,2.0,7,66.7,0,19,17602.0,0,0,1,0,0,1,0
14768,50668.0,10,167.03,5000,7,0.124,33489.0,116.0,84.0,50.0,10.0,1,0.0,2.0,5.0,3.0,0.0,1.0,5,100.0,0,10,15870.0,0,0,1,0,0,1,0
